type,year_built,beds,baths,baths_full,baths_half,garage,lot_sqft,sqft,stories,lastSoldOn,listPrice,status,sold_year,sold_month,age,status_encoded
single_family,2023,3.0,2.0,2.0,1.0,3.0,74052.0,2931.0,2.0,2018-05-31,619000.0,for_sale,2018,5,1,0
single_family,2013,6.0,3.0,3.0,1.0,5.0,47916.0,4596.0,3.0,2022-08-12,1349999.0,for_sale,2022,8,11,0
single_family,2019,5.0,4.0,4.0,1.0,3.0,6970.0,4520.0,2.0,2019-07-10,975000.0,for_sale,2019,7,5,0
single_family,1951,5.0,3.0,1.0,1.0,2.0,13504.0,3412.0,2.0,2015-03-12,1365000.0,for_sale,2015,3,73,0
single_family,1953,3.0,2.0,1.0,1.0,2.0,7405.0,1890.0,2.0,2020-06-29,265000.0,for_sale,2020,6,71,0
single_family,1928,4.0,2.0,1.0,1.0,2.0,6098.0,1651.0,2.0,2019-10-28,380000.0,for_sale,2019,10,96,0
condo,1985,1.0,1.0,1.0,1.0,1.0,13939.0,504.0,1.0,2018-02-05,285000.0,for_sale,2018,2,39,0
townhouse,2006,3.0,3.0,2.0,1.0,1.0,1307.0,1294.0,2.0,2019-05-23,375000.0,for_sale,2019,5,18,0
single_family,1983,6.0,6.0,3.0,1.0,2.0,10454.0,5189.0,3.0,2018-05-31,799800.0,for_sale,2018,5,41,0
single_family,2021,6.0,5.0,5.0,1.0,3.0,20473.0,6463.0,1.0,2018-05-31,2399000.0,for_sale,2018,5,3,0
single_family,2012,3.0,2.0,2.0,1.0,2.0,6534.0,1631.0,1.0,2019-07-26,525000.0,for_sale,2019,7,12,0
single_family,1959,3.0,2.0,2.0,1.0,2.0,11761.0,2188.0,2.0,2018-05-31,399900.0,for_sale,2018,5,65,0
single_family,1968,4.0,3.0,3.0,1.0,2.0,8712.0,2408.0,2.0,2018-05-31,535000.0,for_sale,2018,5,56,0
single_family,1907,4.0,2.0,2.0,1.0,1.0,7405.0,1751.0,2.0,2015-05-18,440000.0,for_sale,2015,5,117,0
mobile,1999,3.0,2.0,2.0,1.0,2.0,13939.0,868.0,1.0,2018-05-31,80000.0,for_sale,2018,5,25,0
single_family,2015,4.0,6.0,1.0,2.0,8.0,235224.0,10144.0,2.0,2015-04-27,31000000.0,for_sale,2015,4,9,0
mobile,1994,2.0,2.0,2.0,1.0,2.0,13939.0,1000.0,1.0,2018-05-31,82000.0,for_sale,2018,5,30,0
single_family,1952,5.0,4.0,4.0,1.0,2.0,23522.0,4000.0,3.0,2002-03-29,845000.0,for_sale,2002,3,72,0
single_family,1977,6.0,2.0,2.0,1.0,2.0,11761.0,2172.0,2.0,2022-08-29,420000.0,for_sale,2022,8,47,0
single_family,2004,4.0,3.0,3.0,1.0,3.0,24394.0,3384.0,1.0,2015-07-31,1290000.0,for_sale,2015,7,20,0
mobile,1974,2.0,1.0,1.0,1.0,2.0,3485.0,728.0,1.0,2018-05-31,189000.0,for_sale,2018,5,50,0
single_family,2022,4.0,4.0,4.0,1.0,4.0,24394.0,2474.0,1.0,2018-05-31,819900.0,for_sale,2018,5,2,0
single_family,2002,4.0,5.0,5.0,1.0,3.0,43560.0,5935.0,3.0,2022-05-02,1995000.0,for_sale,2022,5,22,0
single_family,2016,6.0,4.0,2.0,1.0,3.0,8712.0,4028.0,3.0,2016-12-07,929500.0,for_sale,2016,12,8,0
mobile,1996,3.0,2.0,2.0,1.0,2.0,4356.0,1188.0,1.0,2018-05-31,249000.0,for_sale,2018,5,28,0
mobile,2017,3.0,2.0,2.0,1.0,2.0,13939.0,1512.0,1.0,2018-05-31,164900.0,for_sale,2018,5,7,0
single_family,1942,3.0,2.0,2.0,1.0,1.0,5227.0,1400.0,2.0,2014-05-21,435000.0,for_sale,2014,5,82,0
single_family,2006,4.0,3.0,2.0,1.0,2.0,8276.0,2858.0,2.0,2018-05-31,515000.0,for_sale,2018,5,18,0
condo,1923,2.0,2.0,2.0,1.0,2.0,436.0,1434.0,2.0,2007-02-06,549000.0,for_sale,2007,2,101,0
single_family,2020,6.0,5.0,3.0,1.0,10.0,50965.0,5588.0,2.0,2018-05-31,1775000.0,for_sale,2018,5,4,0
single_family,1979,5.0,3.0,1.0,1.0,2.0,11326.0,2834.0,2.0,1996-08-29,595000.0,for_sale,1996,8,45,0
single_family,2016,4.0,3.0,3.0,1.0,3.0,101495.0,1750.0,1.0,2018-05-31,639000.0,for_sale,2018,5,8,0
single_family,2022,4.0,4.0,3.0,1.0,3.0,10890.0,3908.0,3.0,2018-05-31,730000.0,for_sale,2018,5,2,0
single_family,1991,7.0,6.0,3.0,1.0,4.0,14810.0,7094.0,3.0,2016-03-16,1125000.0,for_sale,2016,3,33,0
townhouse,1996,3.0,3.0,2.0,1.0,2.0,2178.0,1920.0,2.0,1997-06-02,385000.0,for_sale,1997,6,28,0
single_family,2014,4.0,4.0,3.0,1.0,3.0,368518.0,3654.0,2.0,2018-05-31,1100000.0,for_sale,2018,5,10,0
single_family,2010,3.0,3.0,3.0,1.0,2.0,609840.0,2184.0,3.0,2018-05-31,900000.0,for_sale,2018,5,14,0
single_family,2023,3.0,2.0,2.0,1.0,3.0,228690.0,3755.0,2.0,2018-05-31,715500.0,for_sale,2018,5,1,0
mobile,1984,3.0,2.0,2.0,1.0,2.0,13939.0,1260.0,1.0,2018-05-31,74500.0,for_sale,2018,5,40,0
single_family,1947,2.0,2.0,1.0,1.0,2.0,9148.0,1994.0,2.0,2018-05-31,499000.0,for_sale,2018,5,77,0
single_family,2005,3.0,3.0,2.0,1.0,10.0,29621.0,1630.0,1.0,2018-05-31,575000.0,for_sale,2018,5,19,0
single_family,2024,6.0,4.0,3.0,1.0,3.0,14375.0,4224.0,3.0,2018-05-31,1255000.0,for_sale,2018,5,0,0
single_family,2009,4.0,7.0,2.0,3.0,2.0,15246.0,6237.0,3.0,2006-05-26,3100000.0,for_sale,2006,5,15,0
land,2003,4.0,0.0,2.0,1.0,2.0,30928.0,2400.0,2.0,2018-05-31,11384.0,for_sale,2018,5,21,0
single_family,2015,4.0,5.0,5.0,1.0,4.0,16117.0,3918.0,1.0,2021-02-16,1200000.0,for_sale,2021,2,9,0
land,2003,4.0,0.0,2.0,1.0,2.0,83200.0,2400.0,2.0,2018-05-31,148500.0,for_sale,2018,5,21,0
townhouse,2024,3.0,3.0,2.0,1.0,2.0,3049.0,3234.0,2.0,2018-05-31,1300000.0,for_sale,2018,5,0,0
single_family,1996,2.0,1.0,1.0,1.0,2.0,3049.0,740.0,1.0,2019-09-04,270000.0,for_sale,2019,9,28,0
single_family,1941,4.0,2.0,1.0,1.0,2.0,9148.0,1800.0,2.0,2023-11-27,579900.0,for_sale,2023,11,83,0
single_family,1998,4.0,4.0,3.0,1.0,6.0,13068.0,2511.0,3.0,2013-10-18,929000.0,for_sale,2013,10,26,0
land,2003,4.0,0.0,2.0,1.0,2.0,870329.0,2400.0,2.0,2022-05-11,350000.0,for_sale,2022,5,21,0
single_family,2020,5.0,3.0,3.0,1.0,3.0,15682.0,4476.0,2.0,2019-08-21,999999.0,for_sale,2019,8,4,0
single_family,2002,5.0,5.0,4.0,1.0,4.0,883397.0,5600.0,2.0,2018-05-31,1499999.0,for_sale,2018,5,22,0
single_family,2023,7.0,6.0,5.0,1.0,3.0,14375.0,6245.0,3.0,2022-07-01,1921740.0,for_sale,2022,7,1,0
single_family,2017,4.0,3.0,3.0,1.0,2.0,12197.0,2352.0,2.0,2018-05-31,444900.0,for_sale,2018,5,7,0
single_family,2006,7.0,8.0,4.0,2.0,4.0,228690.0,10835.0,3.0,2018-05-31,3499000.0,for_sale,2018,5,18,0
single_family,2022,6.0,4.0,4.0,1.0,3.0,12632.0,3470.0,2.0,2018-05-31,749999.0,for_sale,2018,5,2,0
single_family,1977,5.0,4.0,1.0,1.0,2.0,10454.0,3693.0,3.0,2018-05-31,650000.0,for_sale,2018,5,47,0
single_family,2019,4.0,3.0,3.0,1.0,4.0,20473.0,2212.0,1.0,2011-12-30,939900.0,for_sale,2011,12,5,0
single_family,2008,6.0,4.0,3.0,1.0,2.0,8276.0,4885.0,3.0,2009-10-07,1050000.0,for_sale,2009,10,16,0
single_family,1989,3.0,2.0,1.0,1.0,2.0,7405.0,1696.0,2.0,2012-12-18,435000.0,for_sale,2012,12,35,0
single_family,1922,3.0,2.0,1.0,1.0,2.0,5663.0,1887.0,2.0,2020-10-30,389900.0,for_sale,2020,10,102,0
single_family,2023,3.0,3.0,2.0,1.0,4.0,13504.0,3882.0,2.0,2018-05-31,729000.0,for_sale,2018,5,1,0
townhouse,2009,3.0,3.0,3.0,1.0,2.0,871.0,1365.0,2.0,2009-08-19,269990.0,for_sale,2009,8,15,0
single_family,2024,3.0,2.0,2.0,1.0,3.0,7841.0,3220.0,2.0,2018-05-31,549900.0,for_sale,2018,5,0,0
single_family,2022,3.0,3.0,2.0,1.0,3.0,8712.0,3787.0,2.0,2022-04-01,755900.0,for_sale,2022,4,2,0
land,2003,4.0,0.0,2.0,1.0,2.0,37897.0,2400.0,2.0,2018-05-31,250000.0,for_sale,2018,5,21,0
single_family,2010,6.0,4.0,3.0,1.0,2.0,20473.0,5258.0,3.0,2018-05-31,1095000.0,for_sale,2018,5,14,0
condo,1910,1.0,1.0,1.0,1.0,2.0,436.0,900.0,1.0,2015-12-17,410000.0,for_sale,2015,12,114,0
single_family,1920,5.0,2.0,2.0,1.0,2.0,6534.0,2080.0,2.0,2007-12-07,839000.0,for_sale,2007,12,104,0
single_family,1933,3.0,2.0,2.0,1.0,2.0,343253.0,2500.0,2.0,2018-05-31,499999.0,for_sale,2018,5,91,0
single_family,1979,6.0,6.0,4.0,1.0,3.0,13504.0,6988.0,3.0,2006-12-27,3600000.0,for_sale,2006,12,45,0
condo,1983,2.0,2.0,1.0,1.0,2.0,436.0,1782.0,3.0,2015-09-17,510000.0,for_sale,2015,9,41,0
single_family,1959,3.0,1.0,1.0,1.0,2.0,10019.0,1126.0,1.0,2022-11-03,374900.0,for_sale,2022,11,65,0
townhouse,1996,4.0,3.0,2.0,1.0,1.0,436.0,1410.0,2.0,2020-11-23,395000.0,for_sale,2020,11,28,0
single_family,2016,6.0,7.0,1.0,2.0,4.0,115870.0,8550.0,2.0,2015-03-12,14950000.0,for_sale,2015,3,8,0
single_family,2016,7.0,7.0,6.0,1.0,3.0,30928.0,5877.0,3.0,2016-12-08,2150000.0,for_sale,2016,12,8,0
single_family,2022,6.0,4.0,4.0,1.0,3.0,871200.0,4040.0,3.0,2018-09-12,2500000.0,for_sale,2018,9,2,0
townhouse,2017,3.0,3.0,3.0,1.0,2.0,871.0,1536.0,2.0,2020-06-02,369900.0,for_sale,2020,6,7,0
single_family,2004,5.0,6.0,3.0,1.0,2.0,436.0,4916.0,3.0,2008-07-01,799000.0,for_sale,2008,7,20,0
land,2003,4.0,0.0,2.0,1.0,2.0,15682.0,2400.0,2.0,2018-05-31,134750.0,for_sale,2018,5,21,0
townhouse,2010,3.0,3.0,2.0,1.0,2.0,2614.0,2435.0,3.0,2016-03-29,1150000.0,for_sale,2016,3,14,0
condo,1962,2.0,2.0,2.0,1.0,2.0,436.0,1288.0,1.0,1996-05-31,314900.0,for_sale,1996,5,62,0
mobile,2004,3.0,2.0,2.0,1.0,2.0,12197.0,1792.0,1.0,2018-05-31,519000.0,for_sale,2018,5,20,0
single_family,1990,5.0,4.0,2.0,1.0,3.0,24829.0,5962.0,3.0,2018-05-31,1150000.0,for_sale,2018,5,34,0
single_family,2024,6.0,3.0,3.0,1.0,2.0,18731.0,2981.0,2.0,2018-05-31,686004.0,for_sale,2018,5,0,0
single_family,1964,5.0,3.0,1.0,1.0,2.0,34412.0,4020.0,2.0,2021-12-09,615000.0,for_sale,2021,12,60,0
single_family,2024,5.0,4.0,3.0,1.0,3.0,10454.0,4975.0,3.0,2018-05-31,1699900.0,for_sale,2018,5,0,0
condo,2006,3.0,2.0,2.0,1.0,2.0,13939.0,1191.0,1.0,2017-05-09,375000.0,for_sale,2017,5,18,0
condo,1965,2.0,1.0,1.0,1.0,2.0,436.0,814.0,1.0,2007-10-15,234900.0,for_sale,2007,10,59,0
townhouse,2024,2.0,3.0,2.0,1.0,2.0,436.0,1259.0,3.0,2018-05-31,363697.0,for_sale,2018,5,0,0
single_family,2003,3.0,3.0,2.0,1.0,2.0,13939.0,1718.0,3.0,2014-08-08,446000.0,for_sale,2014,8,21,0
single_family,2004,5.0,3.0,2.0,1.0,3.0,10019.0,2590.0,2.0,2019-03-28,615000.0,for_sale,2019,3,20,0
single_family,2003,5.0,5.0,2.0,1.0,2.0,13939.0,4342.0,2.0,2001-09-04,1250000.0,for_sale,2001,9,21,0
single_family,2023,8.0,10.0,10.0,1.0,5.0,12197.0,8884.0,4.0,2018-05-31,5999000.0,for_sale,2018,5,1,0
single_family,1997,3.0,4.0,1.0,1.0,2.0,4356.0,3314.0,3.0,1998-02-20,865000.0,for_sale,1998,2,27,0
townhouse,1981,3.0,2.0,1.0,1.0,2.0,2614.0,1289.0,2.0,2018-05-31,194900.0,for_sale,2018,5,43,0
single_family,2007,3.0,5.0,5.0,1.0,5.0,1306800.0,4322.0,3.0,2018-05-31,1700000.0,for_sale,2018,5,17,0
single_family,2005,6.0,4.0,3.0,1.0,2.0,7405.0,4060.0,3.0,2016-06-02,895000.0,for_sale,2016,6,19,0
townhouse,1994,3.0,4.0,1.0,1.0,2.0,436.0,2690.0,3.0,2018-05-31,849900.0,for_sale,2018,5,30,0
townhouse,2018,3.0,5.0,5.0,1.0,1.0,1307.0,1921.0,2.0,2018-05-31,619000.0,for_sale,2018,5,6,0
single_family,2014,3.0,3.0,2.0,1.0,2.0,6098.0,4178.0,3.0,2015-06-25,750000.0,for_sale,2015,6,10,0
single_family,2024,5.0,3.0,2.0,1.0,3.0,12632.0,4317.0,3.0,2018-05-31,814900.0,for_sale,2018,5,0,0
single_family,2019,3.0,3.0,2.0,1.0,3.0,6970.0,2979.0,3.0,2020-07-20,659000.0,for_sale,2020,7,5,0
single_family,1991,1.0,2.0,1.0,1.0,2.0,203861.0,1700.0,2.0,2018-05-31,515000.0,for_sale,2018,5,33,0
single_family,2021,3.0,4.0,2.0,2.0,3.0,13504.0,4924.0,3.0,2018-05-31,999000.0,for_sale,2018,5,3,0
single_family,2025,3.0,4.0,3.0,1.0,3.0,40075.0,6105.0,2.0,2018-05-31,1875000.0,for_sale,2018,5,-1,0
condo,1984,2.0,2.0,2.0,1.0,2.0,3485.0,1040.0,2.0,2018-05-31,399000.0,for_sale,2018,5,40,0
single_family,2023,7.0,8.0,6.0,2.0,4.0,53143.0,9726.0,2.0,2020-09-01,5500000.0,for_sale,2020,9,1,0
single_family,2001,6.0,4.0,3.0,1.0,2.0,10454.0,4021.0,2.0,2001-04-26,985000.0,for_sale,2001,4,23,0
single_family,2005,4.0,4.0,3.0,1.0,3.0,25700.0,5056.0,2.0,2017-09-15,1229000.0,for_sale,2017,9,19,0
condo,1979,1.0,1.0,1.0,1.0,2.0,13939.0,650.0,2.0,2017-05-08,550000.0,for_sale,2017,5,45,0
single_family,1997,5.0,4.0,4.0,1.0,3.0,10890.0,2264.0,2.0,2005-09-22,617900.0,for_sale,2005,9,27,0
single_family,2023,5.0,6.0,4.0,2.0,3.0,25700.0,5682.0,3.0,2018-05-31,1950000.0,for_sale,2018,5,1,0
condo,2007,2.0,2.0,2.0,1.0,2.0,436.0,1164.0,2.0,2018-06-15,439500.0,for_sale,2018,6,17,0
single_family,2005,2.0,2.0,2.0,1.0,2.0,39204.0,1400.0,2.0,2018-05-31,419000.0,for_sale,2018,5,19,0
townhouse,2001,3.0,4.0,3.0,1.0,1.0,871.0,1996.0,3.0,2009-08-20,387000.0,for_sale,2009,8,23,0
single_family,2022,3.0,3.0,2.0,1.0,2.0,6534.0,1547.0,2.0,2018-05-31,424900.0,for_sale,2018,5,2,0
single_family,1976,6.0,2.0,2.0,1.0,2.0,19602.0,2932.0,2.0,2018-05-31,430000.0,for_sale,2018,5,48,0
mobile,1984,2.0,1.0,1.0,1.0,2.0,13939.0,840.0,1.0,2018-05-31,59900.0,for_sale,2018,5,40,0
single_family,2016,3.0,3.0,2.0,1.0,3.0,43560.0,4100.0,2.0,2015-08-20,899900.0,for_sale,2015,8,8,0
townhouse,1995,3.0,3.0,3.0,1.0,1.0,1307.0,1515.0,2.0,2018-05-31,259900.0,for_sale,2018,5,29,0
single_family,2009,6.0,6.0,6.0,1.0,3.0,13068.0,4863.0,2.0,2018-06-19,969900.0,for_sale,2018,6,15,0
single_family,1979,5.0,3.0,2.0,1.0,2.0,9583.0,2876.0,2.0,2014-06-30,589900.0,for_sale,2014,6,45,0
single_family,1918,3.0,1.0,1.0,1.0,1.0,3049.0,1536.0,2.0,2018-05-31,230000.0,for_sale,2018,5,106,0
single_family,2013,7.0,6.0,5.0,1.0,3.0,54886.0,7354.0,3.0,2013-09-19,3300000.0,for_sale,2013,9,11,0
mobile,2010,3.0,2.0,2.0,1.0,2.0,13939.0,1150.0,1.0,2018-05-31,120000.0,for_sale,2018,5,14,0
single_family,1964,4.0,2.0,2.0,1.0,3.0,9148.0,1976.0,4.0,2006-09-25,375000.0,for_sale,2006,9,60,0
single_family,1900,4.0,5.0,1.0,1.0,7.0,31363.0,2973.0,2.0,2018-05-31,895000.0,for_sale,2018,5,124,0
single_family,2005,5.0,3.0,1.0,1.0,2.0,13068.0,2784.0,2.0,2022-03-25,550000.0,for_sale,2022,3,19,0
single_family,1996,5.0,3.0,2.0,1.0,2.0,7841.0,2011.0,3.0,2016-11-29,571000.0,for_sale,2016,11,28,0
townhouse,1975,3.0,3.0,2.0,1.0,2.0,5227.0,2802.0,2.0,2018-05-31,620000.0,for_sale,2018,5,49,0
single_family,1986,2.0,2.0,1.0,1.0,2.0,7405.0,1372.0,2.0,2018-05-31,485000.0,for_sale,2018,5,38,0
single_family,2001,8.0,7.0,6.0,1.0,4.0,330185.0,10969.0,3.0,2001-11-21,7900000.0,for_sale,2001,11,23,0
single_family,2024,4.0,3.0,3.0,1.0,3.0,22216.0,4180.0,2.0,2020-09-09,2150000.0,for_sale,2020,9,0,0
single_family,2020,3.0,2.0,2.0,1.0,2.0,436.0,2568.0,2.0,2020-06-29,415500.0,for_sale,2020,6,4,0
townhouse,2000,3.0,2.0,1.0,1.0,2.0,871.0,1297.0,2.0,2005-07-05,449000.0,for_sale,2005,7,24,0
single_family,1954,3.0,1.0,1.0,1.0,2.0,6534.0,954.0,1.0,2018-05-31,329900.0,for_sale,2018,5,70,0
mobile,1999,3.0,2.0,2.0,1.0,2.0,13939.0,1056.0,1.0,2018-05-31,109000.0,for_sale,2018,5,25,0
land,2003,4.0,0.0,2.0,1.0,2.0,1238411.0,2400.0,2.0,2018-05-31,2500000.0,for_sale,2018,5,21,0
condo,1998,2.0,2.0,2.0,1.0,1.0,13939.0,1090.0,1.0,2019-07-31,500000.0,for_sale,2019,7,26,0
single_family,2021,6.0,4.0,3.0,1.0,3.0,11761.0,4252.0,3.0,2018-05-31,985000.0,for_sale,2018,5,3,0
single_family,2014,4.0,3.0,2.0,1.0,3.0,12632.0,2675.0,1.0,2014-04-08,895000.0,for_sale,2014,4,10,0
single_family,2013,3.0,4.0,4.0,1.0,3.0,15682.0,3268.0,1.0,2013-07-08,1069000.0,for_sale,2013,7,11,0
single_family,2011,6.0,5.0,5.0,1.0,3.0,11761.0,4174.0,2.0,2018-05-31,1199000.0,for_sale,2018,5,13,0
single_family,2002,5.0,3.0,3.0,1.0,2.0,7841.0,2365.0,2.0,2021-02-24,385000.0,for_sale,2021,2,22,0
land,2003,4.0,0.0,2.0,1.0,2.0,3049.0,2400.0,2.0,2018-05-31,110000.0,for_sale,2018,5,21,0
single_family,1943,4.0,1.0,1.0,1.0,2.0,11326.0,2221.0,2.0,2018-05-31,90000.0,for_sale,2018,5,81,0
single_family,2022,3.0,3.0,2.0,1.0,3.0,47480.0,3836.0,2.0,2018-05-31,685000.0,for_sale,2018,5,2,0
townhouse,1995,3.0,2.0,2.0,1.0,2.0,871.0,1347.0,2.0,2019-10-07,368000.0,for_sale,2019,10,29,0
single_family,1982,6.0,3.0,2.0,1.0,2.0,130680.0,2720.0,1.0,2014-07-25,675000.0,for_sale,2014,7,42,0
single_family,1901,4.0,2.0,1.0,1.0,2.0,14375.0,2352.0,2.0,2018-05-31,298000.0,for_sale,2018,5,123,0
single_family,1974,2.0,1.0,1.0,1.0,2.0,43560.0,1008.0,2.0,2018-05-31,525000.0,for_sale,2018,5,50,0
townhouse,2007,4.0,4.0,2.0,1.0,1.0,1307.0,1926.0,3.0,2022-08-09,396000.0,for_sale,2022,8,17,0
townhouse,1994,4.0,3.0,2.0,1.0,2.0,2178.0,2636.0,2.0,2016-04-06,499900.0,for_sale,2016,4,30,0
single_family,1996,3.0,2.0,2.0,1.0,2.0,22651.0,1408.0,2.0,2015-02-20,350000.0,for_sale,2015,2,28,0
single_family,1998,3.0,3.0,2.0,1.0,2.0,7841.0,2110.0,2.0,2010-03-19,515000.0,for_sale,2010,3,26,0
single_family,2006,4.0,4.0,4.0,1.0,3.0,9583.0,3408.0,1.0,2010-12-15,910000.0,for_sale,2010,12,18,0
single_family,1990,3.0,3.0,2.0,1.0,2.0,3049.0,2990.0,2.0,2018-05-31,575000.0,for_sale,2018,5,34,0
mobile,1982,2.0,1.0,1.0,1.0,2.0,13939.0,980.0,1.0,2018-05-31,57900.0,for_sale,2018,5,42,0
single_family,2022,5.0,4.0,3.0,1.0,2.0,5663.0,3120.0,3.0,2018-05-31,664900.0,for_sale,2018,5,2,0
townhouse,1979,3.0,3.0,1.0,1.0,2.0,1307.0,1481.0,3.0,2018-05-31,349900.0,for_sale,2018,5,45,0
single_family,1991,3.0,2.0,1.0,1.0,2.0,6534.0,1164.0,1.0,2019-10-04,395000.0,for_sale,2019,10,33,0
single_family,1960,5.0,4.0,3.0,1.0,2.0,8276.0,1800.0,2.0,2018-05-31,430000.0,for_sale,2018,5,64,0
single_family,1981,7.0,5.0,3.0,1.0,2.0,14375.0,3490.0,3.0,2018-05-31,775000.0,for_sale,2018,5,43,0
single_family,2004,7.0,6.0,1.0,2.0,2.0,217800.0,7692.0,3.0,2008-03-14,1449900.0,for_sale,2008,3,20,0
single_family,1937,2.0,1.0,2.0,1.0,2.0,25265.0,1010.0,2.0,2018-05-31,80000.0,for_sale,2018,5,87,0
land,2003,4.0,0.0,2.0,1.0,2.0,872071.0,2400.0,2.0,2018-05-31,65000.0,for_sale,2018,5,21,0
single_family,2015,3.0,2.0,2.0,1.0,2.0,16988.0,1214.0,1.0,2016-03-21,300000.0,for_sale,2016,3,9,0
single_family,2023,3.0,2.0,2.0,1.0,3.0,12197.0,3804.0,2.0,2018-05-31,625000.0,for_sale,2018,5,1,0
single_family,2021,4.0,3.0,3.0,1.0,3.0,10890.0,4664.0,2.0,2018-05-31,670000.0,for_sale,2018,5,3,0
mobile,1991,2.0,2.0,2.0,1.0,2.0,13939.0,925.0,1.0,2018-05-31,75000.0,for_sale,2018,5,33,0
single_family,1981,6.0,5.0,4.0,1.0,2.0,38768.0,10440.0,3.0,2019-04-09,1650000.0,for_sale,2019,4,43,0
single_family,2000,4.0,3.0,2.0,1.0,3.0,12197.0,3663.0,3.0,2018-05-31,700000.0,for_sale,2018,5,24,0
single_family,1971,5.0,3.0,1.0,1.0,2.0,12632.0,3180.0,2.0,2018-05-31,520000.0,for_sale,2018,5,53,0
single_family,2001,5.0,4.0,3.0,1.0,3.0,24829.0,6274.0,3.0,2005-01-18,1375000.0,for_sale,2005,1,23,0
condo,2019,3.0,2.0,2.0,1.0,2.0,13939.0,1243.0,1.0,2019-09-06,325000.0,for_sale,2019,9,5,0
single_family,2024,4.0,4.0,4.0,1.0,3.0,10019.0,2696.0,1.0,2018-05-31,869900.0,for_sale,2018,5,0,0
land,2003,4.0,0.0,2.0,1.0,2.0,21780.0,2400.0,2.0,2018-05-31,185000.0,for_sale,2018,5,21,0
single_family,2024,4.0,3.0,2.0,1.0,3.0,11326.0,2727.0,1.0,2018-05-31,754900.0,for_sale,2018,5,0,0
mobile,1966,3.0,2.0,2.0,1.0,2.0,13939.0,1200.0,1.0,2018-05-31,55000.0,for_sale,2018,5,58,0
single_family,2013,8.0,5.0,4.0,1.0,3.0,15246.0,5338.0,3.0,2018-05-31,1230000.0,for_sale,2018,5,11,0
single_family,1974,4.0,2.0,2.0,1.0,2.0,8276.0,1174.0,2.0,2018-05-31,412000.0,for_sale,2018,5,50,0
single_family,2024,4.0,5.0,3.0,2.0,3.0,16117.0,6020.0,2.0,2018-05-31,2199000.0,for_sale,2018,5,0,0
single_family,2024,4.0,3.0,3.0,1.0,2.0,5227.0,4540.0,2.0,2018-05-31,875000.0,for_sale,2018,5,0,0
land,2003,4.0,0.0,2.0,1.0,2.0,217800.0,2400.0,2.0,2021-07-08,195000.0,for_sale,2021,7,21,0
single_family,2012,5.0,3.0,3.0,1.0,3.0,10454.0,2616.0,2.0,2014-07-03,638900.0,for_sale,2014,7,12,0
land,2003,4.0,0.0,2.0,1.0,2.0,1297652.0,2400.0,2.0,2018-05-31,4468500.0,for_sale,2018,5,21,0
land,2003,4.0,0.0,2.0,1.0,2.0,372002.0,2400.0,2.0,2018-05-31,30000.0,for_sale,2018,5,21,0
condo,1986,3.0,3.0,1.0,1.0,1.0,436.0,2360.0,3.0,2019-08-26,499999.0,for_sale,2019,8,38,0
single_family,2005,6.0,3.0,3.0,1.0,2.0,8276.0,2631.0,2.0,2018-05-31,424900.0,for_sale,2018,5,19,0
single_family,2017,5.0,4.0,2.0,1.0,2.0,3485.0,2932.0,3.0,2018-05-31,599999.0,for_sale,2018,5,7,0
condo,1980,2.0,2.0,1.0,1.0,2.0,436.0,1320.0,1.0,2008-03-27,355000.0,for_sale,2008,3,44,0
single_family,1990,5.0,3.0,2.0,1.0,2.0,6970.0,2012.0,2.0,2011-02-16,580000.0,for_sale,2011,2,34,0
townhouse,2024,3.0,3.0,3.0,1.0,2.0,1307.0,1570.0,2.0,2018-05-31,359900.0,for_sale,2018,5,0,0
single_family,2010,3.0,2.0,2.0,1.0,2.0,27007.0,2950.0,2.0,2017-12-27,725000.0,for_sale,2017,12,14,0
single_family,2023,5.0,7.0,7.0,1.0,2.0,49658.0,6977.0,2.0,2018-05-31,7250000.0,for_sale,2018,5,1,0
single_family,1984,5.0,3.0,1.0,1.0,2.0,10454.0,2150.0,2.0,2021-08-04,560000.0,for_sale,2021,8,40,0
single_family,1998,7.0,4.0,4.0,1.0,3.0,14810.0,4857.0,2.0,2020-04-10,1198000.0,for_sale,2020,4,26,0
single_family,2016,4.0,4.0,3.0,1.0,2.0,3920.0,2382.0,3.0,2023-01-19,645000.0,for_sale,2023,1,8,0
land,2003,4.0,0.0,2.0,1.0,2.0,28314.0,2400.0,2.0,2018-05-31,55000.0,for_sale,2018,5,21,0
single_family,1978,6.0,3.0,1.0,1.0,2.0,9583.0,3104.0,2.0,2018-05-31,525000.0,for_sale,2018,5,46,0
single_family,1972,5.0,2.0,2.0,1.0,2.0,8276.0,2098.0,2.0,2002-05-10,515000.0,for_sale,2002,5,52,0
townhouse,2024,3.0,3.0,2.0,1.0,2.0,436.0,2357.0,3.0,2018-05-31,599900.0,for_sale,2018,5,0,0
single_family,1978,6.0,3.0,3.0,1.0,2.0,10890.0,3060.0,2.0,2019-04-24,518000.0,for_sale,2019,4,46,0
mobile,1974,2.0,2.0,2.0,1.0,2.0,13939.0,952.0,1.0,2018-05-31,65000.0,for_sale,2018,5,50,0
single_family,2013,5.0,3.0,3.0,1.0,2.0,4792.0,3073.0,2.0,2014-08-01,585000.0,for_sale,2014,8,11,0
